userId,userName,comment,star
232191536,xBF429891004,吃得还算饱，但就是海鲜类太少，都是面条。,30
935365131,RaX655453583,确实不错，服务态度也很好。值得一去。,40
149410187,yymonkey.hi,雍和会地处三舫七巷风景区，交通方便，周边环境好，店里装修有特色，卫生干净，服务到位规范。海鲜新鲜，摆盘造型优美，颜色亮丽。节假日也没有涨价，物美价廉，是我们家庭聚餐，朋友聚会，特别是宴请外地客人经常去的地方，也是福州有代表性的一家美食之地。,50
1360015810,oOk355401268,菜色新鲜，有档次，服务对小孩特别照顾和关心，很周到。,40
34943294,trP325000193,好评！再来一单,40
40353608,LjtLxr我的爱,菜品好，份量很足，环境优雅，订的6人餐，吃不完还打包了。 #刺身# #海鲜姿造# #风生水起捞鱼生# #生鱼片# #萝卜丝饼# #铁棍山药# #鹿舌# #深海姿造# #大油条#,50
81052626,THm366882913,美团的。菜品、菜量明显地没有以前好了，有点像映山红的趋势。,30
0,匿名用户,不是很好吃，价格也偏贵，肉不多，杂七杂八的东西多 #三文鱼刺身#,20
0,匿名用户,菜上的很快，服务很好，服务员态度非常好,50
54675636,derek20110221,感觉没有以前好，冰激凌里面都是团块，不知是什么东西。,20
57071627,quchengjun762,非常满意，第三次团购了，接待重要朋友的好去处,50
995420348,pXT387587204,环境优美，价格适合，员工服务态度点赞(在这里我今天要特别为海燕员工点个赞)，是朋友们聚会的好地方,40
743526796,FoR467251282,环境好，服务也很周到，菜品质量也不错，那天美团线上确认出了一些故障，折腾了一些时间,40
16394947,kenvei,团购最实惠了吧！！！接待用,40
42291441,nxhtd,四个女人吃撑了，非常满意,50
0,匿名用户,"菜品量很足，我跟儿子两个人都吃撑了，七彩面，山药都打包了，吃不完……
特地挑了周一去吃，因为有无限量的哈根达斯，哈根达斯很赞，只是吃完了要狠命的锻炼……",50
54713622,赵明霞39,环境不错，菜品新鲜，分量刚好，已经是回头客了,30
0,匿名用户,还不错，环境，菜都不错,40
173401208,小花花8989,整体感觉不错，环境还可以，菜也新鲜好吃，份量多，两人吃不完，很合算～,50
31976388,zHJ349970290,高大上的店，但我们的位置安排在过道，环境很不满意，服务员服务的也不到位，以前经常到他们吃饭，这次是最不满意的一次，屋顶还漏水，无语,50
185146,chenlqlily,吃不完，还打包了。服务很周到，中午还有提供无限量哈根达斯。,40
10880051,空灵如歌,请朋友一起去吃的～比较舒适的环境，人均100左右，有团购还是比较合适的。 #海鲜姿造# #哈根达斯#,50
294385449,INGs8699,两个人吃量稍微有点多 吃的比较撑 河边环境好 但遇到下雨就不方便 东西还可以,40
306798746,萌萌哒580230,关顾着吃了！很实惠服务也很好！,50
46710342,xiemeifang0824,去了好几次了，每次都非常满意有朋友到福州，叫上几个朋友，美团下单，预留个包厢，可以喝茶可以聊天，太棒了，量足，每次都吃不完,50
82993300,LAI冬,还行吧，很多菜是冷的，冬天受不了,20
230731464,Cvp323142579,还不错，团购的价格很实惠，四个人的餐三个人吃了，很满足,50
1070226959,bxL420944872,菜品不错 份量足 服务态度不错哦 吃不完,30
48588937,里申桃苞,招待朋友的最佳选择。两人餐吃到扶墙而出。,50
644956580,陈哥哥124,环境很不错，海鲜比较新鲜,50
988477127,rGy671645435,还不错 很有意义的一次吃饭,50
128655210,逢伟,整体感觉还行 就是餐厅座位排的有点挤,30
105842958,HWG44044603,服务贴心周到，小朋友过生日很开心,50
9598535,zxldxx,环境很好！性价比高。休闲小聚值得推荐,50
53116925,ale200806,整体都喜欢，已吃过好多次，提醒下哦这次服务员忘了上甜点，桂花酱也没有～～～,50
6854047,boweiwei,说实话，这家的菜还说挺好的，来福州吃的东西都不错，这家店位置好，在三坊七巷里，吃完了可以逛街，点评一下菜，哈根达斯不限量，很好吃，海鲜比较新鲜，还有大米绿豆粥，熬得特别好，可惜只有一碗，好想再喝，^_^^_^#山药# #七彩面# #哈根达斯# ,50
249133871,MDJ591838364,菜品口感不错，服务还是蛮好的，就是被安排到室外不太好，还好昨晚不是很冷，要不真会被冻坏。总体评价还是不错的。,50
91271018,MJU516095327,很不错，环境优雅，服务周到。好评。,50
185759481,OXw735128095,鱼片新鲜，口感不错，青菜品种多，汤头浓郁，是常常来的噢,40
42694402,SPz401754812,服务好，海鲜新鲜，感觉398得更丰富呢,30
16731087,涩朴奈,我们两个人吃四人餐，除了冰淇淋无限量别的真的没什么亮点，性价比低，海鲜一般。,20
217730538,oMY226358869,菜品量偏少，不是很多，看似大盘，没有多少东西，建议补量,30
35173655,pharmacist63,不是第一次了，依然给五星好评！,50
37830233,爱宝玛,不错，7个人吃得饱饱的,50
29270867,fjetv,菜品不错，份量足，不给预约，等座的时间有点久了,50
107878618,请你叫我疯子X,美团很划算，公司聚餐经常来这边，档次很高，海鲜也很新鲜,50
7609492,番薯米,还不错，就是人多位置安排在外面，太冷,30
162143199,只爱燕燕2,很傲娇的一家店 越来越差了 不管是菜品还是服务都不如以前,20
67302583,蟹脚丫77,一般般，菜品比较少，适合女生的。,20
81572326,zw97107,海鲜很新鲜，环境比较干净，特别是安泰河畔，冬日暖阳，享受美食，非常惬意。,40
259494741,eiB988412318,很赞。第一次来，给我的印象很好。食物也挺新鲜的。,50
1421696066,PiB759765777,环境优美，价格公道，服务优良，味美食鲜，印象深刻，择机再去,40
0,匿名用户,菜品丰富，味道绝美，价格实惠，很好的海鲜,50
134904293,林群声1223,环境与服务都不错，莱品新鲜4人餐足够。,30
172471840,aSv145954560,味道不错，很好吃，饭的份量也很足,40
31129134,美女恩的妈妈,量少，也没看到有哈根达斯冰淇淋,20
21151095,七彩虹977411,三个女人聚会，总体不错，也没有剩什么东西,40
171088037,ljy梁祝,环境还不错呦，盆友挺喜欢的，虽然量不多，但都吃的很饱……,50
163638040,yos358782414,东西不错，环境很好，感觉很好，下次再来,50
6432758,fuxijing99,非常喜欢这个聚餐，特别是服务员美女叶竹英态度温柔可爱，服务热情周到，让我们倍感亲切！强烈推荐这家餐厅！下次再来！,50
0,匿名用户,去过好几次，印象很好，但这次是最让我失望的一次！尤其是三文鱼这盘，就这么几片！我还问服务员说份量不够，她说按标准的（我吃完出来看到别桌的两人歺份量比这多一倍（两堆）！还有拿了张停车票是不能用的，来回跑了三趟才给解决！我来过多次，下次还敢来吗？我介绍了很多朋友来吃，下次还敢介绍吗？,30
719593048,eQU120984419,超级棒，聚会好地方，团购活动比较合算，吃撑了,50
22847440,AEv978779778,环境是不错的，有代客泊车，就是冬天有点冷，门开得大了一点。还有就是高峰期要加现金60元,50
0,匿名用户,户外体验很不错，量大性价比高。,40
0,匿名用户,天冷，吃火锅简单方便，又暖和。还不错的食材。,30
6698168,lynn1947,不错！王思梦妹子可爱极了！态度超好！,50
163943914,_sina59974582878,两个人，觉得两人餐不够团了四人餐，吃的很饱，食材也很新鲜，服务态度也很好。第一次坐在安泰河边吃饭，挺有意思的，就是有点热，每桌配的风扇没啥作用，还好晚上有风，这方面需要改善下，可以有那种降温的水雾之内的。总体还是满意的(∩_∩),50
26375227,zhaozhao45,好,50
226164886,让梦飞翔在天空,前台美眉的服务态度实在是差 这样就很掉档次了 其他服务都不错 环境还行吧 吃的很饱 冰淇淋好吃,30
0,匿名用户,要预订，其它还不错,40
0,匿名用户,还不错，下次还会光顾的呢，哈哈哈,30
856074909,灯火阑珊0303,"过去的时候，位置一般般。
而且小蝶感觉放了一段时间了还有飞絮浮上面
为什么不能等客人来了在倒呢？
我吃菜品只能说过得去新鲜是OK的",20
907190615,PlX823908019,菜品很漂亮，海鲜也很新鲜，5个人，开始一直纠结是团4人餐还是6人餐，最终团了4人，又加了100多元的菜，而且主食份量不小，这样就够啦，又不浪费，环境不错，有乐队演奏，幸运地乐队就在附近，很开心，还会再来的,50
107878618,请你叫我疯子X,好吃,50
7294256,zhy7508_2008,都很好，没有不满意的,40
0,匿名用户,食材新鲜，环境优雅，宴请客人的好地方，高大上，价位也很适合,50
592023941,曲曲悠扬123,这一次的菜品不如上次安排的好，也许是晚上店内客人较多的原因吧，因为是常来，所以感受比较深刻，但是还是给五星好评哦。希望店家一如既往保持高标准的菜品和服务。,50
153499933,Lsz865367592,菜非常足的份量，六人餐6人吃不完，还打包了好多。环境优雅，还可以泡茶。海鲜新鲜，服务热情周到，菜品不错，色香味俱全，朋友聚会，值得推荐的高大上的好去处，就是可惜有点小遗憾，今天周六没有哈根达斯冰淇淋。,50
26153620,caomuhui0202,很喜欢的一家店,50
215962506,Qch395051252,去的那天因为是团购，一直都不愿意接待，客服和前台的态度真是太差了，还有服务员真的差到极点，有一个领班还不错，以前去也有看到，做了很久了，还是很好的，菜品上的无比慢，催了几次都没用，后来得知，交接班，厨房每人管我们的单子了，你知道吃的有多难过吗？上来菜品大都是冰冻的，而且排的都是便宜的面食和萝卜皮那些。真心比揽季和江记那些差好远了，现在吃雍和会也就是个名头而已了，生意好了就是这样了，也是难过。不会再去了，因为没有什么好的，所以照片也没拍。,10
192958186,UNu583484391,还可以吧，就是现在的服务没有以前好了,30
511240340,歼人歼,东西不错。就是热饮是个坑。一砸小小的五谷杂粮要108,30
0,匿名用户,菜品很新鲜！口感好！环境棒！,40
87056480,QuE267900757,服务很好，东西很多我们4个人吃不完,50
31623396,雪千愁,服务好，菜品精致！招待好友最佳选择！特别是有专人泊车。,50
40353608,LjtLxr我的爱,老顾客了，请亲戚朋友吃饭都带到这来，高大上。,50
182773124,clame666,深夜雍和会，河边用餐攀谈，相当有滋味,50
24549616,喵喵_21,菜品口感好，环境卫生一般，服务态度良好,30
987205625,bany438,海鲜很棒，上菜也挺快的，服务很周到,50
16852892,高子1980,怎么说呢，超级物有所值，每个去福州的朋友我都会推荐去雍和会,50
1070226959,bxL420944872,很不错 建议品尝 大家可以接受 。！nn,30
0,匿名用户, #大象蚌# #五色面#,50
0,匿名用户,请尊贵客人必去的海鲜大餐,50
59804034,KdK846074429,环境很好，特别是露天的，朋友聚会也不怕抽畑的烟味了。海鲜很新鲜，实惠。来了多次了,50
135356729,Amy678678,海鲜火锅一人一个锅，菜品丰富多样，三文鱼和北极贝等刺身拼盘食材新鲜，特色拉皮很美味很劲道，七彩面也很有特色。就歺环境很优美，逛完三坊七巷再坐在安泰河边吃饭也是一种享受。服务生服务周到，请客吃饭也很有面子，比起吃自助歺来更实惠不浪费。 #三文鱼刺身# #风生水起捞鱼生# #凉皮# #萝卜丝饼# #七彩面# #刺身# #羊肉#,50
85635706,真行丶,我觉得OK,40
86541799,豆豆霸霸,一直都这么好,50
257123322,cVN244313298,经常光顾的老店，还是一样的喜欢！,40
12609802,misdon,什么都不好 君君宝贝不开心 怎么吃都吃不饱 君君是大胃王,50
0,匿名用户,挺好的，比自己直接买便宜多了，划算的。,50
45102769,月漫霓裳,很不错，6人买8人的餐，吃不完。东西也很新鲜哦。,50
0,匿名用户,只能说还行吧，比莆田的太古汇差一点点,30
0,匿名用户,一句话，各方面都非常满意,50
36226105,wengmingfang,来了好多次了，还会继续光顾的，赞,50
0,匿名用户,不够吃，两个女孩，加男孩一个，都不够吃，菜品不新鲜。,20
0,匿名用户,口味不错，关键是逼格满满，可以吃的很饱,50
45264115,萧雨湿檐花,菜品蛮丰富的，老师和同学们都很满意。,40
0,匿名用户,各方面都非常满意,50
814641747,快乐槑一天,环境好，食材新鲜，服务一流，口味符合要求,50
48588937,里申桃苞,口碑商家,50
58290503,往事168,环境好服务好，值得去。,50
558916105,大麦1981,环境很好，位置就在东街口，希望卫生再做得更好一些,40
323232760,独行者chh,环境不错,50
0,匿名用户,因为在三坊七巷中，环境优雅，中午可用包厢。菜品新鲜，分量足。,40
0,匿名用户,明明定了大厅的位置 服务员记错了 折腾了半天还是坐河边 冻死了,10
134793564,海阔天空ZXW,菜品还不错，服务也比较周到，就是空间小了点,30
200387558,TtG893086944,菜品不错，量少点，环境不错，希望更好。,40
428825776,bobby3803, #海鲜姿造# #七彩面# #铁棍山药# #萝卜丝饼# #雪龙单层肥牛# #火锅# #渔政姿造# #田园时蔬拼# #生猛海鲜姿造# #大象蚌#,50
127609859,丰收在望LF,环境还是不错的，价格还可以接受，周一到周五中午才有哈根达斯冰淇淋，其他时间没有有点遗憾,30
63120259,希希xrx,跟朋友两个人吃双人餐、菜品口味都新鲜、最满意的是服务态度超满意，小妹妹贴心热情、很开心的午餐,50
595783442,ttZ709326991,环境好，服务周到，菜品新鲜，价格合理,40
48588937,里申桃苞,请朋友尤其外地朋友的首选,50
141656704,啊啊啊栗子,菜少 味道淡 贵 冬天在外面吃太冷 看冰块冷,10
52426565,yanfangqing123,菜品还不错，服务满周到，环境挺幽美,30
61578805,沉醉之心,很满意,50
32039857,haojason,可能是生意好！现在也不注重品质了，或者是因为我是团购去的，他们不在乎，要他们上2厅可乐，换了三个服务生，拿了一个小时才拿上来，菜品顺序乱上，面条等我们都吃饱了要准备走了才上！现在的雍和会不是以前的雍和会了！可以说完全是没有服务的，和外面普通火锅店没区别！,20
111128781,小步2014,味道不错，分量足，环境优雅，服务态度好,40
0,匿名用户,非常不错的环境，很不错的菜品，很好的服务,50
192332558,dGj688321153,非常不错,50
34477840,liby江,好吃好吃，量足，性价比高,40
533546689,ddixw,感觉挺好的，海鲜非常新鲜。上菜快。,50
0,匿名用户,值得享用,50
313175976,gCB510713804,口味一般，服务态度也一般，不知道是不是经常光顾的原因，个人觉得,30
6432758,fuxijing99,很喜欢的海鲜姿造，还来！,50
81012256,dYp954020595,环境雅致，菜品新鲜，服务周到，份量充足。,50
91894978,云烟夏天,海鲜还是比较新鲜的，种类蛮多，菜量一般，环境好评，因为菜量不够大，两个人最好订三个人的，三个人订四个人。,50
0,匿名用户,很好,50
313175976,gCB510713804,服务周到，火锅的样式还可以少而精，有些量又多了,30
111950041,杨宝杰杰,服务好，菜品好，环境优美,50
40214983,zhuoma0527,很棒，我经常来的！,40
0,匿名用户,服务差！对客户没有一视同仁，一副你没有钱还到这里来吃的样子！,30
108060534,mengqingshun2003,味道好，服务优，海鲜新鲜，给人的感觉就是高大上,40
70316207,sss苏格,美团上的团购，要等位，而且要九点过后才能用美团。海鲜没话说，一直是他们的强项，服务也可以，哈根达斯也要九点还是十点过后无限量供应，说是无限量，其实供应完了就没了,40
6432758,fuxijing99,好喜欢这里的环境，海鲜新鲜、造型独特，还来这里。,50
111950041,杨宝杰杰,经常去，请客，朋友聚餐首选,50
108060534,mengqingshun2003,菜品新鲜，位置方便，吃完三坊七巷逛下，,40
0,匿名用户,味道很好，两人餐吃的很撑，份量很足,50
0,匿名用户,环境太差，有点像大排档了。菜的质量也下降了，连茶水都没有。不过服务员的态度挺好。,30
108060534,mengqingshun2003,味道好，海鲜新鲜，菜品多，吃得很饱，,40
42340735,summer0cc,团了个2人餐和小伙伴一起海天盛宴一番，摆了满满一桌，小伙伴吃的好看心。海鲜很新鲜，分量给女生来说妥妥的。七彩面很美可惜没吃，太饱了。中午时间人不多也很好预约，服务态度也很好，哈根达斯免费吃，不过只到1点半。总体感觉棒棒哒！,50
75409422,中大tiger,不错，经常来，座无虚席，一定要提前订位,50
8783395,沈洪真,挺好吃，味道不错，环境也很好,50
108060534,mengqingshun2003,菜品多，海鲜新鲜，高大上，去了好多次了,40
175891269,eTl403442542,很坑人，买了美团的单，到了还要加收40元服务费，羊肉、牛肉根本不能吃，太差劲的一家,10
645973792,LaQ951248754,吃的很饱！只是有一点搞不明白，通过微信上定位置，说没有河边的了，可是直接打电话确定到了，不知道商家可否给个合理的解释？,40
6432758,fuxijing99,喜欢去，八个人吃得很开心，过几天再来，谢谢！,50
619884146,JBy872646412,很好，还会再来,50
7613679,chui0719,位置爆满，去的时候只能坐在过道，7月份非常热又是吃火锅，大家自行想象，食材还行，4个人吃的还是比较饱的,30
108874943,还在烦恼什么吗,一般般 好看不好吃 位置挺好的 带妹子去比较有情调,30
135356729,Amy678678,海鲜火锅一人一个小锅，干净卫生。各种食材新鲜美味。环境优美，已经多次来吃了，这次是请国外回来的老同学来吃，她说比她在别的地方吃的其它七七八八的菜都好，而且还高端上档次！比起吃自助歺来更实惠不浪费。以后还会再来。 #生蚝# #萝卜丝饼# #七彩面# #三文鱼# #海鲜姿造# #风生水起捞鱼生# #山药# #羊肉#,50
782956936,沉默以爱741,环境好，菜品少量不新鲜，价格偏高,30
592023941,曲曲悠扬123,我是多次来这里的，我和朋友都很喜欢来这里，环境优美，菜品精致，服务周到，强烈推荐喜欢优雅高贵的人选择这里不会后悔的。,50
0,匿名用户,就那样，都没有服务员服务，不会再去了,10
19904022,范思羽,去了好几次了，这次上菜好慢，1个半小时菜还未上齐。,30
108632842,曾山风,角落位置，感觉不好，菜品不错。,40
52355202,aUU784739549,味道挺好，吃得好饱，请朋友吃饭有面子。,50
0,匿名用户,您好，我是今天晚餐时段用餐的客人，我的一副眼镜架落在你们家了，银色的，没有镜片。我放在桌子上，忘记拿了，请帮我保管一下可以吗？感谢您！！！,50
51149153,品味885,各方面都不错，请客上档次。,40
9725494,oneworld923,非常好！服务员态度超好！,50
19904022,范思羽,不错，就是周末不提供冰淇淋这点不合理。,30
77703467,sVp310303704,海鲜精致新鲜，三坊七巷那里环境不错，团购的券也实惠 #三文鱼# #海鲜姿造# #萝卜丝饼#,50
936277642,jIA945204972,菜品可以，油条特好吃，服务态度很好,30
41434087,小鱼大王,一如既往的好。就是强烈建议出个三人套餐，家里的孩子想带来吃没有合适套餐真是……,40
154386657,HhR604402083,没什么感觉，就那样。跟想象中有点不一样，没那么好,20
17362682,小白杨xzm,服务周到，上菜及时，味道不错，带老乡过来的，觉得很赞！,40
56910921,WXF668762027,物超所值。服務態度度很好，上菜速度也很快,30
32071306,乐乐笑笑好,菜品搭配时尚，服务帅哥态度好上菜快，，要说饱也是挺饱的，油条甜汤七彩面吃了就够撑，有生鱼片要记得加芥末，东西好不好吃看你自己口味，反正虾还是很不错的。火锅特别特别特别的清淡，没味道，看你的口味够不够淡,50
0,匿名用户, #海鲜姿造# #三文鱼刺身# #风生水起捞鱼生#,40
44555559,香草AN,火锅的火太小了，等得花儿都谢，冰都化了，水才开,30
30660796,_qqc261343905856,环境不错，喜欢，海鲜也不错。就是为什么要收40快的团费，觉得有点不合理，要收可以直接写在团购价里，这样才是总价,40
78477054,青草茗,环境不错，就是要等很久，量很足,30
165676307,jet562155453,环境很好，服务态度也很好，菜品量很足，四个女生没吃完，还会再来,50
264702946,PVq941760101,很适合带外地朋友来，因为是午餐，有独立包间，环境幽雅，感觉惬意。。套餐本身还行，海鲜还可以，牛肉、彩色面条一般，哈根达斯不错。可惜晚餐包间费用过高，不然会更多次带朋友来！,40
337824347,OSf721576151,还可以，性价比不错,40
124479195,Odd64154487,菜品很好，但是前台服务员是真的烂！！！我朋友手机没电了，然后我带了充电宝，没数据线，向前台借，那时候我们还在排号，所以前台说只能放她们那里充。后面到我们了，我们问可不可借数据线，然后她们很不情愿地说你们等会叫里面的服务员过来借。OK，没事，然后，我们到了里面，叫第一个服务员去拿，她说好的，然后等半天那个人再也没出现过！！后来又叫另外一个人，才拿了过来！！真的是，***难道还偷你一根数据线不成？？？什么玩意,20
16729965,决然的依恋,非常差，周六说没有哈根达斯饮品供应，然后又说包间有，团购去了说没位置，结果一直吃到完还有空位，服务员态度极差，好像欠钱一样，不想接待团购，可以直接停掉啊,10
92530297,Areyanii,服务员刘春容服务超级好特地记下她的名字 超级亲切满分！,50
87528460,_qq42c1400852228,服务热情,50
78679958,yhY758435566,很新鲜，东西很多，5个人吃到撑！环境也很好，只是需要排队！,30
1000550859,风不知云晓,上菜超慢，特别是我们一桌2人，明明比边上来得早，还不如边上那桌快，她们一桌四人菜都上得差不多了，才到我们。海鲜也不怎么样，不新鲜，都是主食吃饱的。,10
93617720,fzjluo,环境很不错，服务很好，菜品搭配也不错。,40
36204425,维尼北极熊,环境略嘈杂，晚上加收40费用……wtf，完全没注意到有这一项说明，去了5个人加个锅继续收费……菜品中规中矩，没有惊艳的菜色。对不对得起价格，冷暖自知，菜量是够的总之。,40
45687191,shmilfam,性价比高,50
0,匿名用户,很不错，搭配合理，吃的很满意，点赞,40
264129451,BEp388267543,还行，有点吵，两人餐需九点以后才可以,50
321801226,瘦身毛毛虫,记不清是第几次去雍和会吃宵夜了，觉得环境不错，服务好，菜品也挺多，虽然都是固定的菜品，但足够吃撑了，哈哈～有机会还会光顾。,50
52394648,月亮上看地球,不错。,40
0,匿名用户,感觉没有三人份不够人性化，味道还是不错的,30
71938303,_qqvnz1390916188,只要有朋友来一定带到这家店，吃的好，环境更是没话说，可以算是福州一大特色了，如果是外地的朋友更是可以不去其他地方也要来这家店，逛完三坊七巷和乌山刚好来吃，非常合适的安排,50
115732958,VGG576875493,菜品新鲜，已多次光临。 #三文鱼# #凉皮# #海鲜姿造# #生蚝# #金马双贝# #风生水起捞鱼生姿造# #渔政姿造# #田园时蔬拼# #虾# #七彩面# #生猛海鲜姿造# #萝卜丝饼# #刺身# #哈根达斯# #美国肥牛# #双层肥牛# #海鲜姿造拼盘#,50
2910809,lve1986,菜品还可以，就是没冰淇淋供应，团购的位置安排的不好，两个人吃的很饱,30
26300111,janeyda99,第二次去了，四个人吃足够，没吃完，哈根达斯吃了好几球,50
38348230,阿也08,一如既往的好,50
49058979,You192171078,喜欢他们家的菜品，新鲜 每次去就爱他们家的凉粉,40
182474353,TfP535841473,第二次去的，这次还是和朋友一起去的，味道还是非常好的，他说海鲜很新鲜，份量很足，反正两个人是没有吃完，服务也还行，就是觉得少了点微笑，哈哈哈。。。。。。总体来说，美团券性价比算高吧，不过如果是原价的话，真心感觉价格偏高。,50
14227789,甲甲是我吗,服务员，陈玉莲态度很好！,50
84016761,努力并多吃,服务非常好，服务员很热心。最后哈根达斯还给我们打双份,50
913448458,HSq981579386,看上去很有食欲，四大一小点了个四人餐，吃得很饱。服务质量一流，人很多，等待时会在一个凉快的地方，还有免费的水果吃，很不错。菜的品相很好，色泽光鲜，三文鱼很新鲜，造型也不错，肥牛也好吃，小火锅，把蔬菜煮起，太美味了，和着七彩面一起吃，吃得好饱哦,50
1083569975,心晴chy,海鲜造型美观，非常新鲜，环境很好，份量足，迟到撑，很好 #风生水起# #渔政姿造# #双层肥牛# #淮山# #羊羔羊排# #风生水起鱼生姿造# #七色面# #铁棍山药#,50
736365640,Lilac3900,菜品高端，环境优美。赞赞赞赞,40
0,匿名用户,有人带进来就不管了，等了半天也没人理我们。青菜等都快走了才上。其他还行，,50
164613897,ztx1127,去过多次了，确是朋友聚会的好地方，以后还会去的，希望越办越好！,50
1260381,谭笑风生,海鲜味道不错，分量还可以，基本可以吃饱,50
0,匿名用户,服务周到，菜品美观又可口，下次还要去,50
144604855,UCq731089978,食物还行，但服务领班态度不行。星期一中午吃的，和朋友一共5个女孩子去，美团团购了个四人套餐399，结果到店说我们没预约，要排队，估计要等到一点以后才有位置，然后又说我们可以改6人套餐到包厢里头，不用等立马可以安排。为了不浪费时间等就听那女服务员？的改成6人套餐799的坐进了包厢，包厢里服务的小弟态度还不错，但我们进进出出拿吃的一看客厅根本没啥人，很多桌子都是空的，心里立马不舒服……这还没完，和朋友边吃边聊到一点多些，女领班又进来说一点半要清理卫生，让我们1：30就结束！！！请问，如果我们真按之前说的，等到1点来吃，你也让我到1：30就走人？？？虽然东西还不错，就冲你这几个女服务员和女领班的态度，我是没有下一次进店的想法了。必须在这说出来，不然我和一起进店的小伙伴心里都不舒服,30
84016761,努力并多吃,真的很不错啊。已经来第二次了。,50
463346449,FXe413415528,吃撑了，都没有吃完，分量真足！菜品特色新鲜,50
78457331,nhchenxiaoling,比较有特色 环境不错,50
8960545,muzeyun,服务环境都不错，菜品新鲜，造型好看,50
152061720,cxw918918,今晚去，到了店铺，需要多加40餐费，下次别用这样手段，到店另付40元，如果觉得价格低，美团上可以提价,20
74442480,mSK623258,环境好，服务好，服务人员非常细心，提醒详细且及时。菜量少，吃的不过瘾，菜的种类虽然多，但是每一种都不太够,30
512395877,EOh432996397,菜品新鲜，味道不错，服务到位，就是订座没安排好，大中午的坐窗边，太阳晒得有点热。,50
16073212,开心就好81,味道不错 还会再去的,50
932283636,尛Gao.爱吃吃吃,质素不高的场所！牆壁明明貼著禁止吸煙四個大字。隔壁一桌全在抽烟！居然沒人制止！一個小聚會還有小宝宝小孩子孕妇，本想雍和會应该档次不低的，結果可笑的是叫服务员去提醒一下吸烟的一群人，居然和說我去請示上級？？然後和上級領導說說笑笑磨磨唧唧了起码两分钟！才过去查看谁抽烟。而且冷气不冷还漏水！不会再去了，价格高无所谓，进去了就是消费的！提供不了优质服务，你们不值这个价！,10
116467925,ajS839065270,不错！环境好，上菜快，服务员热情周到！,50
25012601,贰X青年,每次聚餐都喜欢来这里，很喜欢。还有代停车取车服务，不错。,40
0,匿名用户,环境好，菜品好，服务好，甜品也好,50
815712821,oQU393885376,环境不错，量少，十个人吃两千块钱都没吃饱，一小榨雪梨汁要98太贵了,20
58000655,Qxy786033924,菜品一如既往的好，几个人吃的很满意，服务周到，下次还会推荐朋友光顾。,50
129470129,zWN734522051,环境不错，挺有气氛的。而且服务态度也好，有耐心的回答我的问题，主要是东西的好吃啊~是用小火锅慢慢煮的，菜很新鲜，两个小火锅，。而且美团很划得来，两个人吃的一般般的。感觉没有以前好了，啥都不说了，直接上图。,40
11381265,yujie7870,菜量挺足，就是等的太久，12点开始接客，等了一个多小时才吃上，结果下午一点半哈根达斯就收摊了，才吃了一个就没了，令人失望,30
88495520,bbwen2005,我们五个人是买的六人799的套餐，菜品相当新鲜，尤其是海鲜，分量足。性价比高，环境优雅，值得。,50
50108663,春雷初醒,中午给我爸爸过生日，雍和会还特意做了份面条，送了份鹅肝，非常感谢！！,50
94439185,拾拾柒,菜品都很好，味道也是超赞，服务态度也蛮好。不过吃完回家发现套餐里水果并没有，吃的时候也不记得看一下套餐内容了…… #风生水起捞鱼生#,50
128262515,candy821qing,菜品赞 服务好 上菜快 环境好 高大上,50
108656766,台风到狂风到,上次出差客人带去尝试，感觉很好。这次家庭旅游去品尝一下，夫人评价很高！菜品很好、造型不错。,50
24513610,occurtongzhuo,带父母去吃的，整体挺满意。菜品还是不错，量也挺足的，三个人点四人餐都吃饱了，～店员服务态度也挺好，虽然偶尔服务不及时也能理解，看他们都在忙～打电话去预约，告知要等位，到店等了大概40分钟安排了室内的位置～服务员看我们等了挺久还额外赠送了果盘～满意的体验,50
52299108,牧龙九郡,一如既往的好,50
0,匿名用户,菜品感觉比较新鲜，但量都不是很足，不过还好能吃饱，火锅汤底没味道且火不够旺，烧开要花较长时间。服务员态度不错。,40
102854123,ll粉红小猪,和原来的四人餐比，大打折扣！龙胆鱼换成了多宝鱼，强烈不推荐,30
67951563,hPm695603315,环境古色古香，菜品新鲜口味好，其造型美观，使人赏心悦目。服务员态度非常好，整餐都耐心帮助几位老人夹菜，涮火锅。得知有位老人90岁生日，老板还赠送了一碗爽口的蛋面、一盘蛋糕，一份鹅肝和一碗螺片。太暖心了，谢谢老板，下次一定再去贵店享口福和眼福。,50
60083336,京牌配角,环境好，服务好，特别感谢黄灿洲小伙子的服务！,50
0,匿名用户,好吃不贵，高大上,50
13415536,smdbseya,马叔的店肉片超好的,50
111205153,mew994717498,六个人860，吃的相当的饱。环境很好，在三坊七巷这个福州比较繁华的地方。菜品比较有档次，下了功夫。这次去是给老妈过生日，服务员知道是过生日还送了一个小蝶，一盘蓝莓山药，一份蛋糕，这点值得点赞。下次聚餐绝对还会考虑这里。,50
0,匿名用户,2个人点了4人餐有点多吃撑了，3个人吃差不多够，2人餐东西又觉得太少，总体还是比较满意，服务态度好,50
20120129,陈思宝levi,口味是否美味，环境优美，服务态度十分满意的！,50
0,匿名用户,非常满意！,50
52384067,SOM344389748,吃完小朋友还有得玩。。五星好评。,50
41718101,nID15860288836,菜色不错，环境优雅，服务周到，午餐团购超值的,50
